X,Y,Z,phase_id,diameter,density,U,V,W
-0.04214,0.1439,-0.04228,1,0.005,1000,0,0,0
-0.04214,0.1439,0.04228,1,0.005,1000,0,0,0
0.0407,0.1498,-0.0139,1,0.005,1000,0,0,0
0.0407,0.1498,0.0139,1,0.005,1000,0,0,0
0.04241,0.1439,-0.04224,1,0.005,1000,0,0,0
0.04241,0.1439,0.04224,1,0.005,1000,0,0,0
0.01391,0.1499,-0.0406,1,0.005,1000,0,0,0
0.01391,0.1499,0.0406,1,0.005,1000,0,0,0
-0.01391,0.1499,-0.04063,1,0.005,1000,0,0,0
-0.01391,0.1499,0.04063,1,0.005,1000,0,0,0
-0.04058,0.1499,-0.0139,1,0.005,1000,0,0,0
-0.04058,0.1499,0.0139,1,0.005,1000,0,0,0
0.03064,0.1532,0.002778,1,0.005,1000,0,0,0
0.03064,0.1532,-0.002778,1,0.005,1000,0,0,0
-0.002777,0.1532,-0.03064,1,0.005,1000,0,0,0
-0.002777,0.1532,0.03064,1,0.005,1000,0,0,0
0.002778,0.1533,0.03064,1,0.005,1000,0,0,0
0.002778,0.1533,-0.03064,1,0.005,1000,0,0,0
-0.03063,0.1533,-0.002777,1,0.005,1000,0,0,0
-0.03063,0.1533,0.002777,1,0.005,1000,0,0,0
0.04063,0.1497,0.01947,1,0.005,1000,0,0,0
0.04063,0.1497,-0.01947,1,0.005,1000,0,0,0
0.03062,0.1531,-0.008332,1,0.005,1000,0,0,0
0.03062,0.1531,0.008332,1,0.005,1000,0,0,0
-0.008332,0.1532,0.03062,1,0.005,1000,0,0,0
-0.008332,0.1532,-0.03062,1,0.005,1000,0,0,0
-0.01947,0.1498,-0.04056,1,0.005,1000,0,0,0
-0.01946,0.1498,0.04056,1,0.005,1000,0,0,0
0.008332,0.1532,0.03062,1,0.005,1000,0,0,0
0.008332,0.1532,-0.03062,1,0.005,1000,0,0,0
0.01945,0.1498,0.04059,1,0.005,1000,0,0,0
0.01945,0.1498,-0.04059,1,0.005,1000,0,0,0
-0.03062,0.1532,0.008332,1,0.005,1000,0,0,0
-0.03062,0.1532,-0.008332,1,0.005,1000,0,0,0
0.01389,0.1528,-0.03065,1,0.005,1000,0,0,0
0.01389,0.1528,0.03065,1,0.005,1000,0,0,0
-0.04054,0.1499,0.01945,1,0.005,1000,0,0,0
-0.04054,0.1499,-0.01945,1,0.005,1000,0,0,0
0.03063,0.1529,-0.01388,1,0.005,1000,0,0,0
0.03063,0.1529,0.01388,1,0.005,1000,0,0,0
-0.03065,0.1529,-0.01389,1,0.005,1000,0,0,0
-0.03065,0.1529,0.01389,1,0.005,1000,0,0,0
-0.01389,0.1529,0.03064,1,0.005,1000,0,0,0
-0.01389,0.1529,-0.03064,1,0.005,1000,0,0,0
-0.04397,0.1462,-0.03454,1,0.005,1000,0,0,0
-0.04397,0.1462,0.03454,1,0.005,1000,0,0,0
0.03464,0.1463,-0.04412,1,0.005,1000,0,0,0
0.03464,0.1463,0.04412,1,0.005,1000,0,0,0
-0.03435,0.1464,-0.04426,1,0.005,1000,0,0,0
-0.03435,0.1464,0.04426,1,0.005,1000,0,0,0
0.02507,0.1527,0.02507,1,0.005,1000,0,0,0
0.02507,0.1527,-0.02507,1,0.005,1000,0,0,0
-0.03923,0.1466,0.03923,1,0.005,1000,0,0,0
-0.03923,0.1466,-0.03923,1,0.005,1000,0,0,0
0.04439,0.1464,-0.03433,1,0.005,1000,0,0,0
0.04439,0.1464,0.03433,1,0.005,1000,0,0,0
0.03927,0.1466,-0.03925,1,0.005,1000,0,0,0
0.03927,0.1466,0.03925,1,0.005,1000,0,0,0
-0.02508,0.1527,-0.02508,1,0.005,1000,0,0,0
-0.02508,0.1527,0.02508,1,0.005,1000,0,0,0
0.03591,0.1496,-0.03091,1,0.005,1000,0,0,0
0.03591,0.1496,0.03091,1,0.005,1000,0,0,0
-0.03096,0.1496,0.03586,1,0.005,1000,0,0,0
-0.03096,0.1496,-0.03586,1,0.005,1000,0,0,0
0.03101,0.1496,0.03578,1,0.005,1000,0,0,0
0.03101,0.1496,-0.03578,1,0.005,1000,0,0,0
-0.03573,0.1496,-0.03104,1,0.005,1000,0,0,0
-0.03573,0.1496,0.03104,1,0.005,1000,0,0,0
0.01947,0.1528,0.03058,1,0.005,1000,0,0,0
0.01947,0.1528,-0.03058,1,0.005,1000,0,0,0
0.0306,0.1528,0.01947,1,0.005,1000,0,0,0
0.0306,0.1528,-0.01947,1,0.005,1000,0,0,0
-0.03058,0.1528,-0.01948,1,0.005,1000,0,0,0
-0.03058,0.1528,0.01948,1,0.005,1000,0,0,0
-0.01947,0.1528,0.0306,1,0.005,1000,0,0,0
-0.01947,0.1528,-0.0306,1,0.005,1000,0,0,0
0.0406,0.1497,0.02512,1,0.005,1000,0,0,0
0.0406,0.1497,-0.02512,1,0.005,1000,0,0,0
0.02517,0.1498,-0.04043,1,0.005,1000,0,0,0
0.02517,0.1498,0.04043,1,0.005,1000,0,0,0
-0.02517,0.1498,-0.04051,1,0.005,1000,0,0,0
-0.02517,0.1498,0.04052,1,0.005,1000,0,0,0
-0.04038,0.1498,0.02521,1,0.005,1000,0,0,0
-0.04038,0.1498,-0.02521,1,0.005,1000,0,0,0
-0.002778,0.1573,-0.002778,1,0.005,1000,0,0,0
0.002778,0.1573,-0.002778,1,0.005,1000,0,0,0
-0.002778,0.1573,0.002778,1,0.005,1000,0,0,0
0.002778,0.1573,0.002778,1,0.005,1000,0,0,0
-0.04714,0.1502,0.00278,1,0.005,1000,0,0,0
-0.04714,0.1502,-0.00278,1,0.005,1000,0,0,0
0.00278,0.1502,0.04725,1,0.005,1000,0,0,0
0.00278,0.1502,-0.04725,1,0.005,1000,0,0,0
-0.002778,0.1502,-0.04725,1,0.005,1000,0,0,0
-0.002778,0.1502,0.04725,1,0.005,1000,0,0,0
0.04737,0.1502,0.002778,1,0.005,1000,0,0,0
0.04737,0.1502,-0.002778,1,0.005,1000,0,0,0
-0.002778,0.1573,-0.008333,1,0.005,1000,0,0,0
0.002778,0.1573,-0.008333,1,0.005,1000,0,0,0
-0.008333,0.1573,-0.002778,1,0.005,1000,0,0,0
0.008333,0.1573,-0.002778,1,0.005,1000,0,0,0
-0.008333,0.1573,0.002778,1,0.005,1000,0,0,0
0.008333,0.1573,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1573,0.008333,1,0.005,1000,0,0,0
0.002778,0.1573,0.008333,1,0.005,1000,0,0,0
-0.04711,0.1502,-0.008332,1,0.005,1000,0,0,0
-0.04711,0.1502,0.008332,1,0.005,1000,0,0,0
-0.008336,0.1502,-0.04722,1,0.005,1000,0,0,0
-0.008336,0.1502,0.04722,1,0.005,1000,0,0,0
0.008334,0.1502,0.04724,1,0.005,1000,0,0,0
0.008334,0.1502,-0.04724,1,0.005,1000,0,0,0
0.04735,0.1502,0.008334,1,0.005,1000,0,0,0
0.04735,0.1502,-0.008334,1,0.005,1000,0,0,0
-0.008333,0.1573,-0.008333,1,0.005,1000,0,0,0
0.008333,0.1573,-0.008333,1,0.005,1000,0,0,0
-0.008333,0.1573,0.008333,1,0.005,1000,0,0,0
0.008333,0.1573,0.008333,1,0.005,1000,0,0,0
-0.04704,0.1501,0.01389,1,0.005,1000,0,0,0
-0.04704,0.1501,-0.01389,1,0.005,1000,0,0,0
-0.002778,0.1573,-0.01389,1,0.005,1000,0,0,0
0.002778,0.1573,-0.01389,1,0.005,1000,0,0,0
-0.01389,0.1573,-0.002778,1,0.005,1000,0,0,0
0.01389,0.1573,-0.002778,1,0.005,1000,0,0,0
-0.01389,0.1573,0.002778,1,0.005,1000,0,0,0
0.01389,0.1573,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1573,0.01389,1,0.005,1000,0,0,0
0.002778,0.1573,0.01389,1,0.005,1000,0,0,0
-0.01389,0.1501,0.04717,1,0.005,1000,0,0,0
-0.01389,0.1501,-0.04717,1,0.005,1000,0,0,0
0.01389,0.1501,-0.04717,1,0.005,1000,0,0,0
0.01389,0.1501,0.04717,1,0.005,1000,0,0,0
0.04729,0.1501,-0.01389,1,0.005,1000,0,0,0
0.04729,0.1501,0.01389,1,0.005,1000,0,0,0
0.03075,0.1497,0.04061,1,0.005,1000,0,0,0
0.03075,0.1497,-0.04061,1,0.005,1000,0,0,0
0.04082,0.1496,0.03098,1,0.005,1000,0,0,0
0.04082,0.1496,-0.03098,1,0.005,1000,0,0,0
-0.04057,0.1497,-0.03075,1,0.005,1000,0,0,0
-0.04057,0.1497,0.03075,1,0.005,1000,0,0,0
-0.031,0.1496,0.04074,1,0.005,1000,0,0,0
-0.031,0.1496,-0.04074,1,0.005,1000,0,0,0
-0.008333,0.1573,-0.01389,1,0.005,1000,0,0,0
0.008333,0.1573,-0.01389,1,0.005,1000,0,0,0
-0.01389,0.1573,-0.008333,1,0.005,1000,0,0,0
0.01389,0.1573,-0.008333,1,0.005,1000,0,0,0
-0.01389,0.1573,0.008333,1,0.005,1000,0,0,0
0.01389,0.1573,0.008333,1,0.005,1000,0,0,0
-0.008333,0.1573,0.01389,1,0.005,1000,0,0,0
0.008333,0.1573,0.01389,1,0.005,1000,0,0,0
0.03651,0.1499,-0.03631,1,0.005,1000,0,0,0
0.03651,0.1499,0.03631,1,0.005,1000,0,0,0
-0.03631,0.1499,0.03646,1,0.005,1000,0,0,0
-0.03631,0.1499,-0.03646,1,0.005,1000,0,0,0
-0.04704,0.1501,0.01945,1,0.005,1000,0,0,0
-0.04704,0.1501,-0.01945,1,0.005,1000,0,0,0
-0.002778,0.1573,-0.01944,1,0.005,1000,0,0,0
0.002778,0.1573,-0.01944,1,0.005,1000,0,0,0
-0.01389,0.1573,-0.01389,1,0.005,1000,0,0,0
0.01389,0.1573,-0.01389,1,0.005,1000,0,0,0
-0.01944,0.1573,-0.002778,1,0.005,1000,0,0,0
0.01944,0.1573,-0.002778,1,0.005,1000,0,0,0
-0.01944,0.1573,0.002778,1,0.005,1000,0,0,0
0.01944,0.1573,0.002778,1,0.005,1000,0,0,0
-0.01389,0.1573,0.01389,1,0.005,1000,0,0,0
0.01389,0.1573,0.01389,1,0.005,1000,0,0,0
-0.002778,0.1573,0.01944,1,0.005,1000,0,0,0
0.002778,0.1573,0.01944,1,0.005,1000,0,0,0
0.01944,0.1501,0.04717,1,0.005,1000,0,0,0
0.01944,0.1501,-0.04717,1,0.005,1000,0,0,0
-0.01944,0.1501,-0.04717,1,0.005,1000,0,0,0
-0.01944,0.1501,0.04717,1,0.005,1000,0,0,0
0.04729,0.1501,-0.01944,1,0.005,1000,0,0,0
0.04729,0.1501,0.01944,1,0.005,1000,0,0,0
0.03659,0.1543,-0.002779,1,0.005,1000,0,0,0
0.03659,0.1543,0.002779,1,0.005,1000,0,0,0
-0.002781,0.1543,-0.03662,1,0.005,1000,0,0,0
-0.002781,0.1543,0.03662,1,0.005,1000,0,0,0
0.002775,0.1544,0.03662,1,0.005,1000,0,0,0
0.002775,0.1544,-0.03662,1,0.005,1000,0,0,0
-0.03928,0.1471,-0.04477,1,0.005,1000,0,0,0
-0.03928,0.1471,0.04478,1,0.005,1000,0,0,0
-0.03664,0.1544,-0.002778,1,0.005,1000,0,0,0
-0.03664,0.1544,0.002778,1,0.005,1000,0,0,0
0.04485,0.1471,0.03929,1,0.005,1000,0,0,0
0.04485,0.1471,-0.03929,1,0.005,1000,0,0,0
-0.04466,0.1471,0.03938,1,0.005,1000,0,0,0
-0.04466,0.1471,-0.03938,1,0.005,1000,0,0,0
0.03653,0.1542,-0.008336,1,0.005,1000,0,0,0
0.03653,0.1542,0.008336,1,0.005,1000,0,0,0
-0.008336,0.1542,0.03656,1,0.005,1000,0,0,0
-0.008336,0.1542,-0.03656,1,0.005,1000,0,0,0
0.03948,0.1471,-0.04478,1,0.005,1000,0,0,0
0.03948,0.1471,0.04478,1,0.005,1000,0,0,0
0.02509,0.1537,-0.03084,1,0.005,1000,0,0,0
0.02509,0.1537,0.03084,1,0.005,1000,0,0,0
0.008339,0.1543,0.03654,1,0.005,1000,0,0,0
0.008339,0.1543,-0.03654,1,0.005,1000,0,0,0
-0.008333,0.1573,-0.01944,1,0.005,1000,0,0,0
0.008333,0.1573,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1573,-0.008333,1,0.005,1000,0,0,0
0.01944,0.1573,-0.008333,1,0.005,1000,0,0,0
-0.01944,0.1573,0.008333,1,0.005,1000,0,0,0
0.01944,0.1573,0.008333,1,0.005,1000,0,0,0
-0.008333,0.1573,0.01944,1,0.005,1000,0,0,0
0.008333,0.1573,0.01944,1,0.005,1000,0,0,0
-0.03657,0.1543,0.008337,1,0.005,1000,0,0,0
-0.03657,0.1543,-0.008337,1,0.005,1000,0,0,0
-0.03084,0.1537,-0.02509,1,0.005,1000,0,0,0
-0.03084,0.1537,0.02509,1,0.005,1000,0,0,0
0.03086,0.1537,-0.02513,1,0.005,1000,0,0,0
0.03086,0.1537,0.02513,1,0.005,1000,0,0,0
-0.02514,0.1538,-0.03088,1,0.005,1000,0,0,0
-0.02514,0.1538,0.03088,1,0.005,1000,0,0,0
0.03646,0.154,0.01388,1,0.005,1000,0,0,0
0.03646,0.154,-0.01388,1,0.005,1000,0,0,0
-0.01388,0.1541,0.03646,1,0.005,1000,0,0,0
-0.01388,0.1541,-0.03647,1,0.005,1000,0,0,0
0.01388,0.1541,0.03647,1,0.005,1000,0,0,0
0.01388,0.1541,-0.03647,1,0.005,1000,0,0,0
-0.03647,0.1541,-0.01388,1,0.005,1000,0,0,0
-0.03647,0.1541,0.01388,1,0.005,1000,0,0,0
-0.01389,0.1573,-0.01944,1,0.005,1000,0,0,0
0.01389,0.1573,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1573,-0.01389,1,0.005,1000,0,0,0
0.01944,0.1573,-0.01389,1,0.005,1000,0,0,0
-0.01944,0.1573,0.01389,1,0.005,1000,0,0,0
0.01944,0.1573,0.01389,1,0.005,1000,0,0,0
-0.01389,0.1573,0.01944,1,0.005,1000,0,0,0
0.01389,0.1573,0.01944,1,0.005,1000,0,0,0
-0.002778,0.1573,-0.025,1,0.005,1000,0,0,0
0.002778,0.1573,-0.025,1,0.005,1000,0,0,0
-0.025,0.1573,-0.002778,1,0.005,1000,0,0,0
0.025,0.1573,-0.002778,1,0.005,1000,0,0,0
-0.025,0.1573,0.002778,1,0.005,1000,0,0,0
0.025,0.1573,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1573,0.025,1,0.005,1000,0,0,0
0.002778,0.1573,0.025,1,0.005,1000,0,0,0
-0.04706,0.1502,0.0251,1,0.005,1000,0,0,0
-0.04706,0.1502,-0.0251,1,0.005,1000,0,0,0
-0.02506,0.1501,0.04717,1,0.005,1000,0,0,0
-0.02506,0.1501,-0.04717,1,0.005,1000,0,0,0
0.02504,0.1501,-0.04719,1,0.005,1000,0,0,0
0.02504,0.1501,0.04719,1,0.005,1000,0,0,0
0.04731,0.1501,0.02499,1,0.005,1000,0,0,0
0.04731,0.1501,-0.02499,1,0.005,1000,0,0,0
0.03634,0.154,-0.01943,1,0.005,1000,0,0,0
0.03633,0.154,0.01943,1,0.005,1000,0,0,0
0.01944,0.154,0.03638,1,0.005,1000,0,0,0
0.01944,0.154,-0.03638,1,0.005,1000,0,0,0
-0.01943,0.154,-0.03634,1,0.005,1000,0,0,0
-0.01943,0.154,0.03634,1,0.005,1000,0,0,0
-0.03639,0.154,0.01944,1,0.005,1000,0,0,0
-0.03639,0.154,-0.01944,1,0.005,1000,0,0,0
-0.008333,0.1573,-0.025,1,0.005,1000,0,0,0
0.008333,0.1573,-0.025,1,0.005,1000,0,0,0
-0.025,0.1573,-0.008333,1,0.005,1000,0,0,0
0.025,0.1573,-0.008333,1,0.005,1000,0,0,0
-0.025,0.1573,0.008333,1,0.005,1000,0,0,0
0.025,0.1573,0.008333,1,0.005,1000,0,0,0
-0.008333,0.1573,0.025,1,0.005,1000,0,0,0
0.008333,0.1573,0.025,1,0.005,1000,0,0,0
0.04141,0.1498,-0.03619,1,0.005,1000,0,0,0
0.04141,0.1498,0.03619,1,0.005,1000,0,0,0
-0.03625,0.1499,-0.04138,1,0.005,1000,0,0,0
-0.03625,0.1499,0.04138,1,0.005,1000,0,0,0
0.0362,0.1499,-0.04123,1,0.005,1000,0,0,0
0.0362,0.1499,0.04123,1,0.005,1000,0,0,0
-0.04124,0.1499,0.03622,1,0.005,1000,0,0,0
-0.04124,0.1499,-0.03622,1,0.005,1000,0,0,0
-0.01944,0.1573,-0.01944,1,0.005,1000,0,0,0
0.01944,0.1573,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1573,0.01944,1,0.005,1000,0,0,0
0.01944,0.1573,0.01944,1,0.005,1000,0,0,0
-0.01389,0.1573,-0.025,1,0.005,1000,0,0,0
0.01389,0.1573,-0.025,1,0.005,1000,0,0,0
-0.025,0.1573,-0.01389,1,0.005,1000,0,0,0
0.025,0.1573,-0.01389,1,0.005,1000,0,0,0
-0.025,0.1573,0.01389,1,0.005,1000,0,0,0
0.025,0.1573,0.01389,1,0.005,1000,0,0,0
-0.01389,0.1573,0.025,1,0.005,1000,0,0,0
0.01389,0.1573,0.025,1,0.005,1000,0,0,0
0.04216,0.1545,-0.002778,1,0.005,1000,0,0,0
0.04216,0.1545,0.002778,1,0.005,1000,0,0,0
-0.04697,0.1501,0.03072,1,0.005,1000,0,0,0
-0.04697,0.1501,-0.03072,1,0.005,1000,0,0,0
-0.03063,0.1501,0.0471,1,0.005,1000,0,0,0
-0.03063,0.1501,-0.0471,1,0.005,1000,0,0,0
0.03065,0.1501,-0.04711,1,0.005,1000,0,0,0
0.03065,0.1501,0.04711,1,0.005,1000,0,0,0
0.002777,0.1546,0.04222,1,0.005,1000,0,0,0
0.002777,0.1546,-0.04222,1,0.005,1000,0,0,0
-0.002778,0.1546,-0.04222,1,0.005,1000,0,0,0
-0.002778,0.1546,0.04222,1,0.005,1000,0,0,0
0.04728,0.1501,0.03066,1,0.005,1000,0,0,0
0.04728,0.1501,-0.03066,1,0.005,1000,0,0,0
-0.04482,0.1472,-0.0449,1,0.005,1000,0,0,0
-0.04482,0.1472,0.0449,1,0.005,1000,0,0,0
0.03065,0.1544,-0.0307,1,0.005,1000,0,0,0
-0.04213,0.1547,-0.002778,1,0.005,1000,0,0,0
-0.04213,0.1547,0.002778,1,0.005,1000,0,0,0
0.04215,0.1545,-0.008334,1,0.005,1000,0,0,0
0.04215,0.1545,0.008334,1,0.005,1000,0,0,0
0.03065,0.1544,0.0307,1,0.005,1000,0,0,0
-0.03071,0.1544,0.03065,1,0.005,1000,0,0,0
-0.03071,0.1544,-0.03065,1,0.005,1000,0,0,0
0.04499,0.1472,-0.04491,1,0.005,1000,0,0,0
0.04499,0.1472,0.04491,1,0.005,1000,0,0,0
-0.008334,0.1546,0.04222,1,0.005,1000,0,0,0
-0.008334,0.1546,-0.04222,1,0.005,1000,0,0,0
0.008334,0.1546,0.04222,1,0.005,1000,0,0,0
0.008334,0.1546,-0.04222,1,0.005,1000,0,0,0
0.02505,0.1543,-0.03639,1,0.005,1000,0,0,0
0.02505,0.1543,0.03639,1,0.005,1000,0,0,0
-0.01944,0.1573,-0.025,1,0.005,1000,0,0,0
0.01944,0.1573,-0.025,1,0.005,1000,0,0,0
-0.025,0.1573,-0.01944,1,0.005,1000,0,0,0
0.025,0.1573,-0.01944,1,0.005,1000,0,0,0
-0.025,0.1573,0.01944,1,0.005,1000,0,0,0
0.025,0.1573,0.01944,1,0.005,1000,0,0,0
-0.01944,0.1573,0.025,1,0.005,1000,0,0,0
0.01944,0.1573,0.025,1,0.005,1000,0,0,0
-0.0364,0.1543,-0.02505,1,0.005,1000,0,0,0
-0.0364,0.1543,0.02505,1,0.005,1000,0,0,0
0.03643,0.1543,0.02505,1,0.005,1000,0,0,0
0.03643,0.1543,-0.02505,1,0.005,1000,0,0,0
-0.02505,0.1543,-0.03644,1,0.005,1000,0,0,0
-0.02505,0.1543,0.03644,1,0.005,1000,0,0,0
-0.04213,0.1547,0.008333,1,0.005,1000,0,0,0
-0.04213,0.1547,-0.008333,1,0.005,1000,0,0,0
0.04215,0.1545,-0.01388,1,0.005,1000,0,0,0
0.04215,0.1545,0.01388,1,0.005,1000,0,0,0
0.01388,0.1545,-0.04222,1,0.005,1000,0,0,0
0.01388,0.1545,0.04222,1,0.005,1000,0,0,0
-0.01388,0.1545,-0.04222,1,0.005,1000,0,0,0
-0.01388,0.1545,0.04222,1,0.005,1000,0,0,0
-0.04212,0.1546,-0.01389,1,0.005,1000,0,0,0
-0.04212,0.1546,0.01389,1,0.005,1000,0,0,0
0.03057,0.1581,0.002778,1,0.005,1000,0,0,0
0.03057,0.1581,-0.002778,1,0.005,1000,0,0,0
-0.002778,0.1581,-0.03057,1,0.005,1000,0,0,0
-0.002778,0.1581,0.03057,1,0.005,1000,0,0,0
0.002778,0.1582,0.03057,1,0.005,1000,0,0,0
0.002778,0.1582,-0.03057,1,0.005,1000,0,0,0
-0.03058,0.1582,-0.002778,1,0.005,1000,0,0,0
-0.03058,0.1582,0.002778,1,0.005,1000,0,0,0
0.03056,0.1581,-0.008333,1,0.005,1000,0,0,0
0.03056,0.1581,0.008333,1,0.005,1000,0,0,0
0.04215,0.1544,0.01943,1,0.005,1000,0,0,0
0.04215,0.1544,-0.01943,1,0.005,1000,0,0,0
-0.008333,0.1581,0.03057,1,0.005,1000,0,0,0
-0.008333,0.1581,-0.03057,1,0.005,1000,0,0,0
0.008333,0.1581,0.03057,1,0.005,1000,0,0,0
0.008333,0.1581,-0.03057,1,0.005,1000,0,0,0
-0.03057,0.1581,0.008333,1,0.005,1000,0,0,0
-0.03057,0.1581,-0.008333,1,0.005,1000,0,0,0
-0.01944,0.1545,-0.04222,1,0.005,1000,0,0,0
-0.01944,0.1545,0.04222,1,0.005,1000,0,0,0
0.01946,0.1545,0.04222,1,0.005,1000,0,0,0
0.01946,0.1545,-0.04222,1,0.005,1000,0,0,0
0.03619,0.15,-0.04707,1,0.005,1000,0,0,0
0.03619,0.15,0.04707,1,0.005,1000,0,0,0
0.01389,0.1578,-0.03055,1,0.005,1000,0,0,0
0.01389,0.1578,0.03055,1,0.005,1000,0,0,0
0.03056,0.1578,0.01389,1,0.005,1000,0,0,0
0.03056,0.1578,-0.01389,1,0.005,1000,0,0,0
-0.04696,0.1501,0.03625,1,0.005,1000,0,0,0
-0.04696,0.1501,-0.03625,1,0.005,1000,0,0,0
-0.03055,0.1579,-0.01389,1,0.005,1000,0,0,0
-0.03055,0.1579,0.01389,1,0.005,1000,0,0,0
-0.01389,0.1579,0.03056,1,0.005,1000,0,0,0
-0.01389,0.1579,-0.03056,1,0.005,1000,0,0,0
-0.04215,0.1546,0.01947,1,0.005,1000,0,0,0
-0.04215,0.1546,-0.01947,1,0.005,1000,0,0,0
0.02499,0.1575,0.02499,1,0.005,1000,0,0,0
0.02499,0.1575,-0.02499,1,0.005,1000,0,0,0
-0.03624,0.1501,-0.04716,1,0.005,1000,0,0,0
-0.03624,0.1501,0.04716,1,0.005,1000,0,0,0
0.0473,0.1501,-0.03632,1,0.005,1000,0,0,0
0.0473,0.1501,0.03632,1,0.005,1000,0,0,0
-0.02499,0.1576,-0.02499,1,0.005,1000,0,0,0
-0.02499,0.1576,0.02499,1,0.005,1000,0,0,0
0.04229,0.1502,-0.04209,1,0.005,1000,0,0,0
0.04229,0.1502,0.04209,1,0.005,1000,0,0,0
-0.04207,0.1502,-0.04223,1,0.005,1000,0,0,0
-0.04207,0.1502,0.04223,1,0.005,1000,0,0,0
0.03642,0.1544,-0.03087,1,0.005,1000,0,0,0
0.03642,0.1544,0.03087,1,0.005,1000,0,0,0
0.0308,0.1545,0.03641,1,0.005,1000,0,0,0
0.0308,0.1545,-0.03641,1,0.005,1000,0,0,0
-0.03089,0.1545,-0.03642,1,0.005,1000,0,0,0
-0.03089,0.1545,0.03642,1,0.005,1000,0,0,0
-0.03642,0.1545,0.03081,1,0.005,1000,0,0,0
-0.03642,0.1545,-0.03081,1,0.005,1000,0,0,0
0.03056,0.1578,0.01944,1,0.005,1000,0,0,0
0.03056,0.1578,-0.01944,1,0.005,1000,0,0,0
0.01944,0.1578,0.03056,1,0.005,1000,0,0,0
0.01944,0.1578,-0.03056,1,0.005,1000,0,0,0
-0.03056,0.1578,-0.01944,1,0.005,1000,0,0,0
-0.03056,0.1578,0.01944,1,0.005,1000,0,0,0
-0.01944,0.1578,0.03056,1,0.005,1000,0,0,0
-0.01944,0.1578,-0.03056,1,0.005,1000,0,0,0
0.0421,0.1544,0.02498,1,0.005,1000,0,0,0
0.0421,0.1544,-0.02498,1,0.005,1000,0,0,0
0.025,0.1544,-0.04213,1,0.005,1000,0,0,0
0.025,0.1544,0.04213,1,0.005,1000,0,0,0
-0.02498,0.1545,-0.0421,1,0.005,1000,0,0,0
-0.02498,0.1545,0.0421,1,0.005,1000,0,0,0
-0.0421,0.1545,-0.02499,1,0.005,1000,0,0,0
-0.0421,0.1545,0.02499,1,0.005,1000,0,0,0
0.04711,0.1551,-0.002778,1,0.005,1000,0,0,0
0.04711,0.1551,0.002778,1,0.005,1000,0,0,0
0.002776,0.1551,-0.04716,1,0.005,1000,0,0,0
0.002776,0.1551,0.04716,1,0.005,1000,0,0,0
-0.002778,0.1551,-0.04716,1,0.005,1000,0,0,0
-0.002778,0.1551,0.04716,1,0.005,1000,0,0,0
-0.04727,0.1551,-0.002776,1,0.005,1000,0,0,0
-0.04727,0.1551,0.002776,1,0.005,1000,0,0,0
0.04709,0.1551,0.008333,1,0.005,1000,0,0,0
0.04709,0.1551,-0.008333,1,0.005,1000,0,0,0
-0.008331,0.1551,-0.04715,1,0.005,1000,0,0,0
-0.008331,0.1551,0.04715,1,0.005,1000,0,0,0
0.008332,0.1551,-0.04715,1,0.005,1000,0,0,0
0.008332,0.1551,0.04715,1,0.005,1000,0,0,0
-0.04727,0.1551,-0.008334,1,0.005,1000,0,0,0
-0.04726,0.1551,0.008334,1,0.005,1000,0,0,0
0.04711,0.155,-0.01389,1,0.005,1000,0,0,0
0.04711,0.155,0.01389,1,0.005,1000,0,0,0
-0.01389,0.155,0.04714,1,0.005,1000,0,0,0
-0.01389,0.155,-0.04714,1,0.005,1000,0,0,0
0.01389,0.155,-0.04715,1,0.005,1000,0,0,0
0.01389,0.155,0.04715,1,0.005,1000,0,0,0
-0.04726,0.155,0.01389,1,0.005,1000,0,0,0
-0.04726,0.155,-0.01389,1,0.005,1000,0,0,0
0.04203,0.1544,0.03058,1,0.005,1000,0,0,0
0.04203,0.1544,-0.03058,1,0.005,1000,0,0,0
0.03055,0.1544,0.042,1,0.005,1000,0,0,0
0.03055,0.1544,-0.042,1,0.005,1000,0,0,0
-0.03058,0.1544,0.04203,1,0.005,1000,0,0,0
-0.03058,0.1544,-0.04203,1,0.005,1000,0,0,0
-0.04196,0.1545,-0.03056,1,0.005,1000,0,0,0
-0.04196,0.1545,0.03056,1,0.005,1000,0,0,0
-0.002778,0.1629,-0.002778,1,0.005,1000,0,0,0
0.002778,0.1629,-0.002778,1,0.005,1000,0,0,0
-0.002778,0.1629,0.002778,1,0.005,1000,0,0,0
0.002778,0.1629,0.002778,1,0.005,1000,0,0,0
0.03641,0.1547,-0.0363,1,0.005,1000,0,0,0
0.03641,0.1547,0.0363,1,0.005,1000,0,0,0
-0.03632,0.1548,-0.03643,1,0.005,1000,0,0,0
-0.03632,0.1548,0.03643,1,0.005,1000,0,0,0
-0.002778,0.1629,-0.008333,1,0.005,1000,0,0,0
0.002778,0.1629,-0.008333,1,0.005,1000,0,0,0
-0.008333,0.1629,-0.002778,1,0.005,1000,0,0,0
0.008333,0.1629,-0.002778,1,0.005,1000,0,0,0
